ts,p,r,s
1997,,,
1998,,,
1999,,,
2000,false,false,false
2001,false,false,false
2002,false,false,false
2003,false,false,false
2004,false,false,false
2005,,,
2006,,,
2007,,,
2008,,,
2009,,,
2010,false,false,true
2011,false,false,true
2012,false,false,false
2013,false,false,false
2014,false,false,false
2015,,,
2016,,,
2017,,,
2018,,,
2019,,,
2020,false,false,false
2021,false,false,false
2022,false,false,false
2023,false,false,false
2024,false,false,false
2025,,,
2026,,,
2027,,,
2028,,,
2029,,,
2030,false,false,true
2031,false,false,false
2032,false,false,false
2033,false,false,false
2034,false,false,false
2035,,,
2036,,,
2037,,,
2038,,,
2039,,,
2040,false,false,false
2041,false,true,true
2042,false,false,true
2043,false,false,true
2044,true,false,false
2045,,,
2046,,,
2047,,,
2048,,,
2049,,,
2050,false,false,false
2051,true,false,false
2052,false,false,true
2053,false,false,true
2054,false,false,true
2055,,,
2056,,,
2057,,,
2058,,,
2059,,,
2060,false,false,false
2061,false,false,false
2062,false,false,false
2063,false,false,false
2064,false,false,false
2065,,,
2066,,,
2067,,,
2068,,,
2069,,,
2070,false,false,true
2071,false,false,true
2072,false,false,false
2073,false,false,false
2074,false,false,false
2075,,,
2076,,,
2077,,,
2078,,,
2079,,,
2080,false,false,false
2081,false,false,false
2082,false,false,false
2083,true,false,false
2084,false,false,false
2085,,,
2086,,,
2087,,,
2088,,,
2089,,,
2090,false,false,false
2091,false,false,false
2092,false,false,false
2093,false,false,false
2094,false,false,false
2095,,,
2096,,,
2097,,,
2098,,,
2099,,,
2100,false,false,false
2101,true,false,false
2102,false,true,true
2103,false,false,true
2104,false,false,true
2105,,,
2106,,,
2107,,,
2108,,,
2109,,,
2110,false,false,true
2111,false,false,false
2112,false,false,false
2113,false,false,false
2114,false,false,false
2115,,,
2116,,,
2117,,,
2118,,,
2119,,,
2120,false,false,false
2121,false,false,false
2122,false,true,true
2123,false,false,true
2124,false,false,true
2125,,,
2126,,,
2127,,,
2128,,,
2129,,,
2130,false,false,false
2131,false,false,false
2132,false,false,false
2133,false,false,false
2134,false,false,false
2135,,,
2136,,,
2137,,,
2138,,,
2139,,,
2140,false,true,true
2141,false,false,true
2142,false,false,true
2143,false,false,false
2144,false,false,false
2145,,,
2146,,,
2147,,,
2148,,,
2149,,,
2150,false,false,false
2151,false,false,false
2152,false,false,false
2153,false,false,false
2154,false,false,false
2155,,,
2156,,,
2157,,,
2158,,,
2159,,,
2160,false,false,false
2161,false,false,false
2162,false,false,false
2163,false,false,false
2164,false,false,false
2165,,,
2166,,,
2167,,,
2168,,,
2169,,,
2170,true,false,false
2171,false,false,false
2172,false,false,true
2173,false,false,true
2174,false,false,true
2175,,,
2176,,,
2177,,,
2178,,,
2179,,,
2180,false,false,false
2181,false,false,false
2182,false,false,false
2183,false,false,false
2184,false,false,false
2185,,,
2186,,,
2187,,,
2188,,,
2189,,,
2190,false,false,true
2191,false,false,true
2192,false,false,false
2193,false,false,false
2194,false,false,false
2195,,,
2196,,,
2197,,,
2198,,,
2199,,,
2200,false,false,true
2201,false,false,false
2202,false,false,false
2203,false,false,false
2204,false,false,false
2205,,,
2206,,,
2207,,,
2208,,,
2209,,,
2210,false,false,true
2211,false,false,true
2212,true,false,false
2213,false,true,true
2214,false,false,true
2215,,,
2216,,,
2217,,,
2218,,,
2219,,,
2220,false,false,false
2221,false,false,false
2222,false,false,false
2223,true,false,false
2224,false,false,false
2225,,,
2226,,,
2227,,,
2228,,,
2229,,,
2230,false,false,false
2231,false,false,false
2232,false,false,false
2233,false,false,false
2234,false,false,false
2235,,,
2236,,,
2237,,,
2238,,,
2239,,,
2240,false,false,true
2241,false,false,false
2242,false,false,false
2243,false,false,false
2244,false,false,false
2245,,,
2246,,,
2247,,,
2248,,,
2249,,,
2250,false,false,false
2251,false,false,false
2252,false,false,false
2253,false,false,false
2254,false,false,false
2255,,,
2256,,,
2257,,,
2258,,,
2259,,,
2260,false,true,true
2261,false,false,true
2262,false,false,true
2263,false,false,false
2264,false,false,false
2265,,,
2266,,,
2267,,,
2268,,,
2269,,,
2270,false,false,false
2271,false,false,false
2272,false,false,false
2273,true,false,false
2274,false,false,false
2275,,,
2276,,,
2277,,,
2278,,,
2279,,,
2280,true,false,false
2281,false,true,true
2282,false,false,true
2283,false,false,true
2284,false,false,false
2285,,,
2286,,,
2287,,,
2288,,,
2289,,,
2290,false,false,false
2291,false,false,false
2292,false,false,false
2293,false,false,false
2294,false,false,false
2295,,,
2296,,,
2297,,,
2298,,,
2299,,,
2300,false,false,true
2301,false,false,false
2302,false,false,false
2303,false,false,false
2304,false,false,false
2305,,,
2306,,,
2307,,,
2308,,,
2309,,,
2310,false,false,false
2311,false,false,false
2312,false,false,false
2313,true,false,false
2314,false,false,false
2315,,,
2316,,,
2317,,,
2318,,,
2319,,,
2320,false,false,false
2321,false,true,true
2322,false,false,true
2323,false,false,true
2324,true,false,false
2325,,,
2326,,,
2327,,,
2328,,,
2329,,,
2330,false,true,true
2331,false,false,true
2332,false,false,true
2333,false,false,false
2334,false,false,false
2335,,,
2336,,,
2337,,,
2338,,,
2339,,,
2340,false,false,true
2341,false,false,true
2342,false,false,false
2343,false,false,false
2344,true,false,false
2345,,,
2346,,,
2347,,,
2348,,,
2349,,,
2350,false,false,false
2351,false,false,false
2352,false,false,false
2353,false,false,false
2354,false,false,false
2355,,,
2356,,,
2357,,,
2358,,,
2359,,,
2360,false,false,false
2361,false,false,false
2362,false,false,false
2363,false,false,false
2364,true,false,false
2365,,,
2366,,,
2367,,,
2368,,,
2369,,,
2370,true,false,true
2371,false,true,true
2372,false,false,true
2373,false,false,true
2374,false,false,false
2375,,,
2376,,,
2377,,,
2378,,,
2379,,,
2380,false,false,false
2381,false,false,false
2382,false,false,false
2383,false,false,false
2384,false,false,false
2385,,,
2386,,,
2387,,,
2388,,,
2389,,,
2390,false,false,false
2391,false,true,true
2392,false,false,true
2393,false,false,true
2394,false,false,false
2395,,,
2396,,,
2397,,,
2398,,,
2399,,,
2400,false,true,true
2401,false,false,true
2402,false,false,true
2403,true,false,false
2404,false,false,false
2405,,,
2406,,,
2407,,,
2408,,,
2409,,,
2410,false,false,false
2411,false,false,false
2412,false,false,false
2413,false,false,false
2414,false,false,false
2415,,,
2416,,,
2417,,,
2418,,,
2419,,,
2420,false,false,false
2421,false,true,true
2422,false,false,true
2423,false,false,true
2424,false,false,false
2425,,,
2426,,,
2427,,,
2428,,,
2429,,,
2430,false,false,false
2431,false,false,false
2432,false,false,false
2433,false,false,false
2434,false,false,false
2435,,,
2436,,,
2437,,,
2438,,,
2439,,,
2440,false,false,false
2441,false,true,true
2442,false,false,true
2443,false,false,true
2444,false,false,false
2445,,,
2446,,,
2447,,,
2448,,,
2449,,,
2450,false,false,true
2451,false,false,true
2452,false,false,false
2453,false,false,false
2454,false,false,false
2455,,,
2456,,,
2457,,,
2458,,,
2459,,,
2460,false,false,false
2461,true,false,false
2462,false,false,false
2463,false,false,false
2464,false,true,true
2465,,,
2466,,,
2467,,,
2468,,,
2469,,,
2470,false,false,true
2471,false,false,true
2472,false,false,false
2473,false,false,false
2474,false,false,false
2475,,,
2476,,,
2477,,,
2478,,,
2479,,,
2480,true,false,false
2481,false,false,false
2482,false,true,false
2483,false,false,false
2484,false,false,false
2485,,,
2486,,,
2487,,,
2488,,,
2489,,,
2490,false,false,true
2491,true,false,true
2492,false,false,false
2493,false,true,true
2494,false,false,true
2495,,,
2496,,,
2497,,,
2498,,,
2499,,,
2500,false,false,false
2501,true,false,false
2502,false,true,true
2503,false,false,true
2504,false,false,true
2505,,,
2506,,,
2507,,,
2508,,,
2509,,,
2510,true,false,false
2511,false,false,false
2512,false,false,false
2513,false,true,true
2514,false,false,true
2515,,,
2516,,,
2517,,,
2518,,,
2519,,,
2520,false,false,false
2521,false,true,true
2522,false,false,true
2523,false,false,true
2524,false,false,false
2525,,,
2526,,,
2527,,,
2528,,,
2529,,,
2530,false,false,true
2531,false,false,true
2532,false,false,false
2533,false,false,false
2534,false,false,false
2535,,,
2536,,,
2537,,,
2538,,,
2539,,,
2540,false,false,false
2541,false,false,false
2542,false,false,false
2543,false,false,false
2544,false,false,false
2545,,,
2546,,,
2547,,,
2548,,,
2549,,,
2550,false,true,true
2551,false,false,true
2552,false,false,true
2553,false,false,false
2554,false,false,false
2555,,,
2556,,,
2557,,,
2558,,,
2559,,,
2560,false,false,false
2561,false,false,false
2562,false,false,false
2563,false,false,false
2564,false,false,false
2565,,,
2566,,,
2567,,,
2568,,,
2569,,,
2570,false,false,false
2571,false,false,false
2572,false,false,false
2573,false,false,false
2574,false,false,false
2575,,,
2576,,,
2577,,,
2578,,,
2579,,,
2580,false,false,false
2581,false,false,false
2582,false,false,false
2583,false,false,false
2584,true,false,false
2585,,,
2586,,,
2587,,,
2588,,,
2589,,,
2590,false,false,false
2591,false,false,false
2592,false,true,true
2593,false,false,true
2594,false,false,true
2595,,,
2596,,,
2597,,,
2598,,,
2599,,,
2600,false,false,false
2601,false,false,false
2602,false,true,true
2603,false,false,true
2604,false,false,true
2605,,,
2606,,,
2607,,,
2608,,,
2609,,,
2610,false,false,false
2611,false,false,false
2612,true,false,false
2613,false,false,false
2614,false,true,true
2615,,,
2616,,,
2617,,,
2618,,,
2619,,,
2620,false,false,false
2621,false,false,false
2622,false,false,false
2623,false,false,false
2624,false,false,false
2625,,,
2626,,,
2627,,,
2628,,,
2629,,,
2630,false,false,true
2631,false,false,false
2632,false,false,false
2633,false,false,false
2634,true,false,false
2635,,,
2636,,,
2637,,,
2638,,,
2639,,,
2640,false,false,false
2641,false,false,false
2642,false,false,false
2643,false,false,false
2644,false,false,false
2645,,,
2646,,,
2647,,,
2648,,,
2649,,,
2650,false,false,true
2651,false,false,false
2652,false,false,false
2653,false,false,false
2654,false,false,false
2655,,,
2656,,,
2657,,,
2658,,,
2659,,,
2660,false,false,false
2661,false,false,false
2662,true,false,false
2663,false,false,false
2664,false,true,true
2665,,,
2666,,,
2667,,,
2668,,,
2669,,,
2670,false,true,true
2671,false,false,true
2672,false,false,true
2673,false,false,false
2674,false,false,false
2675,,,
2676,,,
2677,,,
2678,,,
2679,,,
2680,true,false,false
2681,false,false,false
2682,false,true,true
2683,false,false,true
2684,false,false,true
2685,,,
2686,,,
2687,,,
2688,,,
2689,,,
2690,false,false,false
2691,false,false,false
2692,false,false,false
2693,false,false,false
2694,false,false,false
2695,,,
2696,,,
2697,,,
2698,,,
2699,,,
2700,true,false,false
2701,false,false,false
2702,false,false,false
2703,false,true,true
2704,false,false,true
2705,,,
2706,,,
2707,,,
2708,,,
2709,,,
2710,false,false,false
2711,false,false,false
2712,false,false,false
2713,true,false,false
2714,false,false,false
2715,,,
2716,,,
2717,,,
2718,,,
2719,,,
2720,false,false,false
2721,true,false,false
2722,false,false,false
2723,false,false,false
2724,false,true,true
2725,,,
2726,,,
2727,,,
2728,,,
2729,,,
2730,false,false,false
2731,false,false,false
2732,false,false,false
2733,true,false,false
2734,false,false,false
2735,,,
2736,,,
2737,,,
2738,,,
2739,,,
2740,false,false,false
2741,false,false,false
2742,false,false,true
2743,false,false,true
2744,false,false,true
2745,,,
2746,,,
2747,,,
2748,,,
2749,,,
2750,false,false,false
2751,false,false,false
2752,false,false,false
2753,true,false,false
2754,false,false,false
2755,,,
2756,,,
2757,,,
2758,,,
2759,,,
2760,false,false,false
2761,false,true,true
2762,false,false,true
2763,false,false,true
2764,false,false,false
2765,,,
2766,,,
2767,,,
2768,,,
2769,,,
2770,false,false,false
2771,false,false,false
2772,false,false,false
2773,false,false,false
2774,false,false,false
2775,,,
2776,,,
2777,,,
2778,,,
2779,,,
2780,false,false,false
2781,false,true,true
2782,false,false,true
2783,false,false,true
2784,true,false,false
2785,,,
2786,,,
2787,,,
2788,,,
2789,,,
2790,true,false,false
2791,false,false,false
2792,false,true,true
2793,false,false,true
2794,false,false,true
2795,,,
2796,,,
2797,,,
2798,,,
2799,,,
2800,false,false,false
2801,false,false,false
2802,true,false,false
2803,false,false,false
2804,false,false,false
2805,,,
2806,,,
2807,,,
2808,,,
2809,,,
2810,false,false,false
2811,false,false,false
2812,false,false,false
2813,false,false,false
2814,false,false,false
2815,,,
2816,,,
2817,,,
2818,,,
2819,,,
2820,true,false,false
2821,false,true,true
2822,false,false,true
2823,false,false,true
2824,true,false,false
2825,,,
2826,,,
2827,,,
2828,,,
2829,,,
2830,true,false,false
2831,false,true,true
2832,false,false,true
2833,false,false,true
2834,false,false,false
2835,,,
2836,,,
2837,,,
2838,,,
2839,,,
2840,false,false,true
2841,false,false,true
2842,false,false,false
2843,false,false,false
2844,false,false,false
2845,,,
2846,,,
2847,,,
2848,,,
2849,,,
2850,false,false,false
2851,false,true,true
2852,false,false,true
2853,false,false,true
2854,false,false,false
2855,,,
2856,,,
2857,,,
2858,,,
2859,,,
2860,false,false,false
2861,false,false,false
2862,false,false,false
2863,true,false,false
2864,false,false,true
2865,,,
2866,,,
2867,,,
2868,,,
2869,,,
2870,false,false,false
2871,false,false,false
2872,false,false,false
2873,false,false,false
2874,false,false,false
2875,,,
2876,,,
2877,,,
2878,,,
2879,,,
2880,false,false,false
2881,false,true,true
2882,false,false,true
2883,false,false,true
2884,true,false,false
2885,,,
2886,,,
2887,,,
2888,,,
2889,,,
2890,false,false,false
2891,false,false,false
2892,false,false,false
2893,false,false,false
2894,false,false,false
2895,,,
2896,,,
2897,,,
2898,,,
2899,,,
2900,false,false,true
2901,false,false,true
2902,false,false,false
2903,false,false,false
2904,true,false,true
2905,,,
2906,,,
2907,,,
2908,,,
2909,,,
2910,false,false,false
2911,false,false,false
2912,false,false,false
2913,false,false,false
2914,false,false,false
2915,,,
2916,,,
2917,,,
2918,,,
2919,,,
2920,false,false,false
2921,false,false,false
2922,true,false,false
2923,false,false,false
2924,false,true,true
2925,,,
2926,,,
2927,,,
2928,,,
2929,,,
2930,false,true,true
2931,false,false,true
2932,false,false,true
2933,false,false,false
2934,false,false,false
2935,,,
2936,,,
2937,,,
2938,,,
2939,,,
2940,false,false,false
2941,false,false,false
2942,false,true,true
2943,false,false,true
2944,false,false,true
2945,,,
2946,,,
2947,,,
2948,,,
2949,,,
2950,false,false,false
2951,false,false,false
2952,false,false,false
2953,false,false,false
2954,true,false,false
2955,,,
2956,,,
2957,,,
2958,,,
2959,,,
2960,false,false,false
2961,false,false,false
2962,false,false,false
2963,false,false,false
2964,false,false,false
2965,,,
2966,,,
2967,,,
2968,,,
2969,,,
2970,false,false,false
2971,true,false,false
2972,false,false,false
2973,false,false,true
2974,false,false,true
2975,,,
2976,,,
2977,,,
2978,,,
2979,,,
2980,false,false,false
2981,false,false,false
2982,false,false,false
2983,false,false,false
2984,false,false,false
2985,,,
2986,,,
2987,,,
2988,,,
2989,,,
2990,false,true,true
2991,false,false,true
2992,false,false,true
2993,true,false,false
2994,false,false,false
2995,,,
2996,,,
2997,,,
2998,,,
2999,,,
3000,false,false,false
3001,false,false,true
3002,false,false,true
3003,false,false,true
3004,false,false,false
3005,,,
3006,,,
3007,,,
3008,,,
3009,,,
3010,false,true,true
3011,false,false,true
3012,false,false,true
3013,false,false,false
3014,false,false,false
3015,,,
3016,,,
3017,,,
3018,,,
3019,,,
3020,false,false,false
3021,false,false,false
3022,false,false,false
3023,false,false,false
3024,false,false,false
3025,,,
3026,,,
3027,,,
3028,,,
3029,,,
3030,false,false,false
3031,true,false,false
3032,false,false,false
3033,false,false,false
3034,false,false,true
3035,,,
3036,,,
3037,,,
3038,,,
3039,,,
3040,false,false,false
3041,false,false,false
3042,false,false,false
3043,false,false,false
3044,false,false,false
3045,,,
3046,,,
3047,,,
3048,,,
3049,,,
3050,false,false,false
3051,true,false,false
3052,false,false,false
3053,false,false,false
3054,false,true,true
3055,,,
3056,,,
3057,,,
3058,,,
3059,,,
3060,false,false,true
3061,false,false,false
3062,false,false,false
3063,false,false,false
3064,false,false,false
3065,,,
3066,,,
3067,,,
3068,,,
3069,,,
3070,false,false,false
3071,true,false,false
3072,false,true,true
3073,false,false,true
3074,false,false,true
3075,,,
3076,,,
3077,,,
3078,,,
3079,,,
3080,false,false,false
3081,false,false,false
3082,false,false,false
3083,false,false,false
3084,false,false,false
3085,,,
3086,,,
3087,,,
3088,,,
3089,,,
3090,false,false,false
3091,false,false,false
3092,false,false,false
3093,true,false,false
3094,false,true,true
3095,,,
3096,,,
3097,,,
3098,,,
3099,,,
3100,false,false,false
3101,false,false,false
3102,false,false,false
3103,false,false,false
3104,false,false,false
3105,,,
3106,,,
3107,,,
3108,,,
3109,,,
3110,false,false,false
3111,false,false,false
3112,true,false,false
3113,false,false,false
3114,false,true,true
3115,,,
3116,,,
3117,,,
3118,,,
3119,,,
3120,false,true,true
3121,false,false,true
3122,false,false,true
3123,false,false,false
3124,false,false,false
3125,,,
3126,,,
3127,,,
3128,,,
3129,,,
3130,false,false,true
3131,false,false,false
3132,false,false,false
3133,false,false,false
3134,true,false,false
3135,,,
3136,,,
3137,,,
3138,,,
3139,,,
3140,false,false,false
3141,false,false,false
3142,false,false,false
3143,false,false,false
3144,false,false,false
3145,,,
3146,,,
3147,,,
3148,,,
3149,,,
3150,true,false,false
3151,false,false,false
3152,false,false,false
3153,false,true,true
3154,false,false,true
3155,,,
3156,,,
3157,,,
3158,,,
3159,,,
3160,false,false,true
3161,false,false,false
3162,true,false,true
3163,false,false,false
3164,false,false,false
3165,,,
3166,,,
3167,,,
3168,,,
3169,,,
3170,false,false,false
3171,false,true,true
3172,false,false,true
3173,false,false,true
3174,true,false,false
3175,,,
3176,,,
3177,,,
3178,,,
3179,,,
3180,false,false,false
3181,false,false,false
3182,false,false,false
3183,false,false,false
3184,false,false,false
3185,,,
3186,,,
3187,,,
3188,,,
3189,,,
3190,true,false,false
3191,false,true,true
3192,false,false,true
3193,false,false,true
3194,false,false,false
3195,,,
3196,,,
3197,,,
3198,,,
3199,,,
3200,true,false,true
3201,false,false,false
3202,false,true,true
3203,false,false,true
3204,false,false,true
3205,,,
3206,,,
3207,,,
3208,,,
3209,,,
3210,false,false,false
3211,false,false,false
3212,false,false,false
3213,false,false,false
3214,false,false,false
3215,,,
3216,,,
3217,,,
3218,,,
3219,,,
3220,false,false,false
3221,false,true,true
3222,false,false,true
3223,false,false,true
3224,false,false,false
3225,,,
3226,,,
3227,,,
3228,,,
3229,,,
3230,false,false,false
3231,false,false,false
3232,false,false,false
3233,true,false,false
3234,false,false,false
3235,,,
3236,,,
3237,,,
3238,,,
3239,,,
3240,false,false,false
3241,false,false,false
3242,false,false,false
3243,false,false,false
3244,false,false,false
3245,,,
3246,,,
3247,,,
3248,,,
3249,,,
3250,false,false,false
3251,false,false,false
3252,false,false,false
3253,true,false,false
3254,false,false,false
3255,,,
3256,,,
3257,,,
3258,,,
3259,,,
3260,false,false,false
3261,false,false,false
3262,false,false,false
3263,false,false,false
3264,false,false,false
3265,,,
3266,,,
3267,,,
3268,,,
3269,,,
3270,false,false,false
3271,false,false,false
3272,true,false,false
3273,false,true,true
3274,false,false,true
3275,,,
3276,,,
3277,,,
3278,,,
3279,,,
3280,false,false,false
3281,false,false,false
3282,false,false,false
3283,false,false,false
3284,false,false,false
3285,,,
3286,,,
3287,,,
3288,,,
3289,,,
3290,false,true,true
3291,false,false,true
3292,false,false,true
3293,false,false,false
3294,false,false,false
3295,,,
3296,,,
3297,,,
3298,,,
3299,,,
3300,false,false,false
3301,true,false,false
3302,false,true,false
3303,false,false,false
3304,false,false,false
3305,,,
3306,,,
3307,,,
3308,,,
3309,,,
3310,false,false,true
3311,true,false,false
3312,false,false,false
3313,false,false,false
3314,false,true,true
3315,,,
3316,,,
3317,,,
3318,,,
3319,,,
3320,false,false,true
3321,false,false,true
3322,false,false,false
3323,false,false,false
3324,false,false,false
3325,,,
3326,,,
3327,,,
3328,,,
3329,,,
3330,false,false,false
3331,false,false,false
3332,false,false,false
3333,false,false,false
3334,false,false,false
3335,,,
3336,,,
3337,,,
3338,,,
3339,,,
3340,false,true,true
3341,false,false,true
3342,false,false,true
3343,false,false,false
3344,false,false,false
3345,,,
3346,,,
3347,,,
3348,,,
3349,,,
3350,false,false,false
3351,false,false,false
3352,false,false,false
3353,false,true,true
3354,false,false,true
3355,,,
3356,,,
3357,,,
3358,,,
3359,,,
3360,false,false,false
3361,false,false,false
3362,false,false,false
3363,false,false,false
3364,true,false,false
3365,,,
3366,,,
3367,,,
3368,,,
3369,,,
3370,false,true,true
3371,false,false,true
3372,false,false,true
3373,false,false,false
3374,false,false,false
3375,,,
3376,,,
3377,,,
3378,,,
3379,,,
3380,false,false,false
3381,false,false,false
3382,false,false,false
3383,false,false,false
3384,false,false,false
3385,,,
3386,,,
3387,,,
3388,,,
3389,,,
3390,false,false,true
3391,false,false,true
3392,false,false,false
3393,false,false,false
3394,false,false,false
3395,,,
3396,,,
3397,,,
3398,,,
3399,,,
3400,false,false,false
3401,false,false,false
3402,false,false,false
3403,true,false,false
3404,false,false,false
3405,,,
3406,,,
3407,,,
3408,,,
3409,,,
3410,false,false,false
3411,false,false,false
3412,false,false,false
3413,false,false,false
3414,false,false,false
3415,,,
3416,,,
3417,,,
3418,,,
3419,,,
3420,false,false,false
3421,false,false,false
3422,true,false,false
3423,false,false,false
3424,false,true,true
3425,,,
3426,,,
3427,,,
3428,,,
3429,,,
3430,false,false,false
3431,false,false,false
3432,false,false,false
3433,false,false,false
3434,false,false,false
3435,,,
3436,,,
3437,,,
3438,,,
3439,,,
3440,false,false,true
3441,false,false,false
3442,false,false,false
3443,false,false,false
3444,false,false,false
3445,,,
3446,,,
3447,,,
3448,,,
3449,,,
3450,false,false,true
3451,false,false,true
3452,false,false,false
3453,false,false,false
3454,false,false,false
3455,,,
3456,,,
3457,,,
3458,,,
3459,,,
3460,false,false,true
3461,false,false,true
3462,false,false,false
3463,false,false,false
3464,false,false,false
3465,,,
3466,,,
3467,,,
3468,,,
3469,,,
3470,false,false,false
3471,false,false,false
3472,false,false,false
3473,false,false,false
3474,false,false,false
3475,,,
3476,,,
3477,,,
3478,,,
3479,,,
3480,false,false,true
3481,false,false,true
3482,true,false,false
3483,false,true,true
3484,false,false,true
3485,,,
3486,,,
3487,,,
3488,,,
3489,,,
3490,false,false,false
3491,false,false,false
3492,false,false,false
3493,false,false,false
3494,false,false,false
3495,,,
3496,,,
3497,,,
3498,,,
3499,,,
3500,false,false,true
3501,false,false,true
3502,false,false,false
3503,false,false,false
3504,false,false,false
3505,,,
3506,,,
3507,,,
3508,,,
3509,,,
3510,false,false,false
3511,false,false,false
3512,true,false,false
3513,false,false,false
3514,false,false,false
3515,,,
3516,,,
3517,,,
3518,,,
3519,,,
3520,false,false,false
3521,false,false,false
3522,false,false,false
3523,false,false,false
3524,false,false,false
3525,,,
3526,,,
3527,,,
3528,,,
3529,,,
3530,false,true,true
3531,false,false,true
3532,false,false,true
3533,false,false,false
3534,false,false,false
3535,,,
3536,,,
3537,,,
3538,,,
3539,,,
3540,false,false,false
3541,false,false,false
3542,true,false,true
3543,false,true,true
3544,false,false,true
3545,,,
3546,,,
3547,,,
3548,,,
3549,,,
3550,false,false,false
3551,false,false,false
3552,false,false,false
3553,false,false,false
3554,false,false,false
3555,,,
3556,,,
3557,,,
3558,,,
3559,,,
3560,false,false,false
3561,false,false,false
3562,false,false,false
3563,false,false,false
3564,false,false,false
3565,,,
3566,,,
3567,,,
3568,,,
3569,,,
3570,false,false,false
3571,false,false,false
3572,false,false,false
3573,false,false,false
3574,false,false,false
3575,,,
3576,,,
3577,,,
3578,,,
3579,,,
3580,false,false,false
3581,false,false,false
3582,false,false,false
3583,false,false,false
3584,false,false,false
3585,,,
3586,,,
3587,,,
3588,,,
3589,,,
3590,false,false,true
3591,false,false,true
3592,true,false,false
3593,false,false,false
3594,false,true,true
3595,,,
3596,,,
3597,,,
3598,,,
3599,,,
3600,false,false,false
3601,false,false,false
3602,true,false,false
