ts,p,r,s
1872,,false,false
1873,,false,false
1874,,false,false
1875,,false,false
1876,,false,false
1877,,false,false
1878,,false,false
1879,,false,false
1880,,false,false
1881,,false,false
1882,,false,false
1883,,false,false
1884,,false,true
1885,,false,true
1886,,false,true
1887,,false,false
1888,,false,false
1889,,false,false
1890,,false,false
1891,,false,false
1892,,false,false
1893,,false,false
1894,,false,false
1895,,false,false
1896,,false,false
1897,,false,false
1898,,false,false
1899,,false,false
1900,,false,false
1901,,false,false
1902,,true,true
1903,,false,true
1904,,false,true
1905,,false,false
1906,,false,false
1907,,false,false
1908,,false,false
1909,,false,false
1910,,false,false
1911,,false,false
1912,,false,false
1913,,false,false
1914,,false,false
1915,,false,false
1916,,false,false
1917,,false,false
1918,,false,false
1919,,false,false
1920,,false,false
1921,,false,false
1922,,false,false
1923,,false,false
1924,,true,true
1925,,false,true
1926,,false,true
1927,,false,false
1928,,false,false
1929,,false,false
1930,,false,false
1931,,false,false
1932,,false,false
1933,,false,false
1934,,false,false
1935,,false,false
1936,,false,false
1937,,false,false
1938,,false,true
1939,,false,true
1940,,false,true
1941,,false,false
1942,,false,false
1943,,false,false
1944,,false,false
1945,,false,false
1946,,false,false
1947,,false,false
1948,,false,false
1949,,false,false
1950,,false,false
1951,,false,false
1952,,false,false
1953,,false,false
1954,,false,false
1955,,false,false
1956,,false,false
1957,,true,true
1958,,false,true
1959,,false,true
1960,,false,false
1961,,false,false
1962,,false,false
1963,,false,false
1964,,false,false
1965,,false,false
1966,,false,false
1967,,false,false
1968,,false,false
1969,,true,true
1970,,false,true
1971,,false,true
1972,,false,false
1973,,false,true
1974,,false,false
1975,,true,true
1976,,false,true
1977,,false,true
1978,,false,false
1979,,true,true
1980,,false,true
1981,,false,true
1982,,false,false
1983,,false,false
1984,,false,false
1985,,true,true
1986,,false,true
1987,,false,true
1988,,false,false
1989,,false,false
1990,,false,false
1991,,false,false
1992,,false,true
1993,,false,true
1994,,false,true
1995,,false,false
1996,,false,false
1997,,false,false
1998,,false,false
1999,,false,false
2000,,false,false
2001,,false,false
2002,,false,false
2003,,false,false
2004,,false,false
2005,,false,false
2006,,false,false
2007,,false,false
2008,,false,false
2009,,true,true
2010,,false,true
2011,,false,true
2012,,false,false
2013,,false,false
2014,,false,false
2015,,false,false
2016,,false,false
2017,,false,false
2018,,false,false
2019,,false,false
2020,,false,false
2021,,false,false
2022,,false,false
2023,,false,false
2024,,false,false
2025,,false,false
2026,,false,false
2027,,false,false
2028,,true,true
2029,,false,true
2030,,false,true
2031,,false,false
2032,,false,false
2033,,false,false
2034,,false,false
2035,,false,false
2036,,false,false
2037,,false,false
2038,,false,false
2039,,false,true
2040,,false,false
2041,,true,true
2042,,false,true
2043,,false,true
2044,,false,false
2045,,false,false
2046,,true,true
2047,,false,true
2048,,false,true
2049,,false,false
2050,,false,false
2051,,false,false
2052,,false,true
2053,,false,true
2054,,false,true
2055,,false,false
2056,,false,false
2057,,false,false
2058,,false,false
2059,,false,false
2060,,false,false
2061,,false,false
2062,,false,false
2063,,false,false
2064,,false,false
2065,,false,false
2066,,false,false
2067,,false,false
2068,,false,false
2069,,true,true
2070,,false,true
2071,,false,true
2072,,false,false
2073,,false,false
2074,,false,false
2075,,false,false
2076,,false,false
2077,,false,false
2078,,false,false
2079,,false,false
2080,,false,false
2081,,false,false
2082,,false,false
2083,,false,false
2084,,false,false
2085,,false,false
2086,,true,true
2087,,false,true
2088,,false,true
2089,,false,false
2090,,false,false
2091,,false,false
2092,,false,false
2093,,false,false
2094,,false,false
2095,,false,false
2096,,false,false
2097,,false,true
2098,,false,true
2099,,false,true
2100,,false,false
2101,,false,false
2102,,true,true
2103,,false,true
2104,,false,true
2105,,false,false
2106,,false,false
2107,,false,false
2108,,true,true
2109,,false,true
2110,,false,true
2111,,false,false
2112,,false,false
2113,,false,false
2114,,false,false
2115,,false,false
2116,,true,true
2117,,false,true
2118,,false,true
2119,,false,false
2120,,false,false
2121,,false,false
2122,,true,true
2123,,false,true
2124,,false,true
2125,,false,false
2126,,false,false
2127,,true,true
2128,,false,true
2129,,false,true
2130,,false,false
2131,,false,false
2132,,false,false
2133,,false,false
2134,,false,false
2135,,false,false
2136,,false,false
2137,,false,false
2138,,false,false
2139,,false,true
2140,,true,true
2141,,false,true
2142,,false,true
2143,,false,false
2144,,false,false
2145,,false,false
2146,,false,false
2147,,false,false
2148,,false,false
2149,,false,false
2150,,false,false
2151,,false,false
2152,,false,false
2153,,false,false
2154,,false,false
2155,,false,false
2156,,false,false
2157,,true,true
2158,,false,true
2159,,false,true
2160,,false,false
2161,,false,false
2162,,false,false
2163,,false,false
2164,,false,false
2165,,false,false
2166,,false,false
2167,,false,false
2168,,false,false
2169,,false,false
2170,,false,false
2171,,false,false
2172,,false,true
2173,,false,true
2174,,false,true
2175,,false,false
2176,,false,false
2177,,false,false
2178,,false,false
2179,,false,false
2180,,false,false
2181,,false,false
2182,,false,false
2183,,false,false
2184,,false,false
2185,,false,false
2186,,false,false
2187,,false,false
2188,,false,false
2189,,false,true
2190,,false,true
2191,,false,true
2192,,false,false
2193,,false,false
2194,,false,false
2195,,false,false
2196,,false,false
2197,,false,false
2198,,true,true
2199,,false,true
2200,,false,true
2201,,false,false
2202,,false,false
2203,,false,false
2204,,false,false
2205,,false,false
2206,,false,false
2207,,false,false
2208,,false,false
2209,,true,true
2210,,false,true
2211,,false,true
2212,,false,false
2213,,true,true
2214,,false,true
2215,,false,true
2216,,false,false
2217,,false,false
2218,,false,false
2219,,false,false
2220,,false,false
2221,,false,false
2222,,false,false
2223,,false,false
2224,,false,false
2225,,false,false
2226,,true,true
2227,,false,true
2228,,false,true
2229,,false,false
2230,,false,false
2231,,false,false
2232,,false,false
2233,,false,false
2234,,false,false
2235,,false,false
2236,,false,false
2237,,false,false
2238,,true,true
2239,,false,true
2240,,false,true
2241,,false,false
2242,,false,false
2243,,false,false
2244,,false,false
2245,,false,false
2246,,false,false
2247,,false,false
2248,,false,false
2249,,false,false
2250,,false,false
2251,,false,false
2252,,false,false
2253,,false,false
2254,,false,false
2255,,false,false
2256,,true,true
2257,,false,true
2258,,false,true
2259,,false,false
2260,,true,true
2261,,false,true
2262,,false,true
2263,,false,false
2264,,false,false
2265,,false,false
2266,,false,false
2267,,false,false
2268,,false,false
2269,,false,false
2270,,false,false
2271,,false,false
2272,,false,false
2273,,false,false
2274,,false,false
2275,,false,false
2276,,false,true
2277,,false,true
2278,,false,true
2279,,false,false
2280,,false,false
2281,,true,true
2282,,false,true
2283,,false,true
2284,,false,false
2285,,false,false
2286,,false,false
2287,,false,false
2288,,false,false
2289,,false,false
2290,,false,false
2291,,false,false
2292,,false,false
2293,,false,false
2294,,false,false
2295,,false,false
2296,,false,false
2297,,false,false
2298,,true,true
2299,,false,true
2300,,false,true
2301,,false,false
2302,,false,false
2303,,false,false
2304,,false,false
2305,,false,false
2306,,false,false
2307,,false,false
2308,,false,false
2309,,false,false
2310,,false,false
2311,,false,false
2312,,false,false
2313,,false,false
2314,,false,false
2315,,true,false
2316,,false,false
2317,,false,false
2318,,false,false
2319,,false,false
2320,,false,false
2321,,true,true
2322,,false,true
2323,,false,true
2324,,false,false
2325,,false,false
2326,,true,true
2327,,false,true
2328,,false,true
2329,,false,false
2330,,true,true
2331,,false,true
2332,,false,true
2333,,false,false
2334,,false,false
2335,,false,false
2336,,false,false
2337,,false,false
2338,,false,false
2339,,true,true
2340,,false,true
2341,,false,true
2342,,false,false
2343,,false,false
2344,,false,false
2345,,false,false
2346,,true,true
2347,,false,true
2348,,false,true
2349,,false,false
2350,,false,false
2351,,false,false
2352,,false,false
2353,,false,false
2354,,false,false
2355,,false,false
2356,,false,false
2357,,false,false
2358,,false,false
2359,,false,false
2360,,false,false
2361,,false,false
2362,,false,false
2363,,false,false
2364,,false,false
2365,,false,false
2366,,false,false
2367,,true,true
2368,,false,true
2369,,false,true
2370,,false,true
2371,,true,true
2372,,false,true
2373,,false,true
2374,,false,false
2375,,false,false
2376,,false,false
2377,,false,false
2378,,false,false
2379,,false,false
2380,,false,false
2381,,false,false
2382,,false,false
2383,,false,false
2384,,false,false
2385,,false,false
2386,,true,true
2387,,false,true
2388,,false,true
2389,,false,false
2390,,false,false
2391,,true,true
2392,,false,true
2393,,false,true
2394,,false,false
2395,,false,false
2396,,false,false
2397,,false,false
2398,,false,false
2399,,false,false
2400,,true,true
2401,,false,true
2402,,false,true
2403,,false,false
2404,,false,false
2405,,true,true
2406,,false,true
2407,,false,true
2408,,false,false
2409,,false,false
2410,,false,false
2411,,false,false
2412,,false,false
2413,,false,false
2414,,false,false
2415,,false,false
2416,,false,false
2417,,false,false
2418,,false,false
2419,,false,false
2420,,false,false
2421,,true,true
2422,,false,true
2423,,false,true
2424,,false,false
2425,,false,false
2426,,false,false
2427,,false,false
2428,,false,false
2429,,false,false
2430,,false,false
2431,,false,false
2432,,false,false
2433,,false,false
2434,,false,false
2435,,false,false
2436,,false,false
2437,,false,false
2438,,false,false
2439,,false,false
2440,,false,false
2441,,true,true
2442,,false,true
2443,,false,true
2444,,false,false
2445,,false,false
2446,,false,false
2447,,false,false
2448,,false,false
2449,,true,true
2450,,false,true
2451,,false,true
2452,,false,false
2453,,false,false
2454,,false,false
2455,,false,false
2456,,false,false
2457,,false,false
2458,,false,false
2459,,false,false
2460,,false,false
2461,,false,false
2462,,false,false
2463,,false,false
2464,,true,true
2465,,false,true
2466,,false,true
2467,,false,false
2468,,false,false
2469,,true,true
2470,,false,true
2471,,false,true
2472,,false,false
2473,,false,false
2474,,false,false
2475,,false,false
2476,,false,false
2477,,false,false
2478,,false,false
2479,,false,false
2480,,false,false
2481,,false,false
2482,,true,false
2483,,false,false
2484,,false,false
2485,,false,false
2486,,false,false
2487,,false,false
2488,,true,true
2489,,false,true
2490,,false,true
2491,,false,true
2492,,false,false
2493,,true,true
2494,,false,true
2495,,false,true
2496,,false,false
2497,,false,false
2498,,false,false
2499,,false,false
2500,,false,false
2501,,false,false
2502,,true,true
2503,,false,true
2504,,false,true
2505,,false,false
2506,,false,false
2507,,false,false
2508,,false,false
2509,,false,false
2510,,false,false
2511,,false,false
2512,,false,false
2513,,true,true
2514,,false,true
2515,,false,true
2516,,false,false
2517,,false,false
2518,,false,true
2519,,false,false
2520,,false,false
2521,,true,true
2522,,false,true
2523,,false,true
2524,,false,false
2525,,false,false
2526,,false,false
2527,,false,false
2528,,false,false
2529,,false,true
2530,,false,true
2531,,false,true
2532,,false,false
2533,,false,false
2534,,false,false
2535,,false,false
2536,,false,false
2537,,true,true
2538,,false,true
2539,,false,true
2540,,false,false
2541,,false,false
2542,,false,false
2543,,false,false
2544,,false,false
2545,,false,false
2546,,false,false
2547,,false,false
2548,,false,false
2549,,false,false
2550,,true,true
2551,,false,true
2552,,false,true
2553,,false,false
2554,,false,false
2555,,false,false
2556,,false,false
2557,,false,false
2558,,false,false
2559,,false,false
2560,,false,false
2561,,false,false
2562,,false,false
2563,,false,false
2564,,false,false
2565,,false,false
2566,,false,true
2567,,true,true
2568,,false,true
2569,,false,true
2570,,false,false
2571,,false,false
2572,,false,false
2573,,false,false
2574,,false,false
2575,,false,false
2576,,false,false
2577,,false,false
2578,,false,false
2579,,false,false
2580,,false,false
2581,,false,false
2582,,false,false
2583,,false,false
2584,,false,false
2585,,false,false
2586,,true,true
2587,,false,true
2588,,false,true
2589,,false,false
2590,,false,false
2591,,false,false
2592,,true,true
2593,,false,true
2594,,false,true
2595,,false,true
2596,,true,true
2597,,false,true
2598,,false,true
2599,,false,false
2600,,false,false
2601,,false,false
2602,,true,true
2603,,false,true
2604,,false,true
2605,,false,false
2606,,false,false
2607,,false,false
2608,,false,false
2609,,false,false
2610,,false,false
2611,,false,false
2612,,false,false
2613,,false,false
2614,,true,true
2615,,false,true
2616,,false,true
2617,,false,false
2618,,false,false
2619,,false,false
2620,,false,false
2621,,false,false
2622,,false,false
2623,,false,false
2624,,false,false
2625,,false,false
2626,,false,false
2627,,false,false
2628,,true,true
2629,,false,true
2630,,false,true
2631,,false,false
2632,,false,false
2633,,false,false
2634,,false,false
2635,,true,true
2636,,false,true
2637,,false,true
2638,,false,false
2639,,false,false
2640,,false,false
2641,,false,false
2642,,false,false
2643,,false,false
2644,,false,false
2645,,false,false
2646,,false,false
2647,,false,false
2648,,true,true
2649,,false,true
2650,,false,true
2651,,false,false
2652,,false,false
2653,,false,false
2654,,false,false
2655,,false,false
2656,,false,false
2657,,false,false
2658,,false,false
2659,,false,false
2660,,false,false
2661,,false,false
2662,,false,false
2663,,false,false
2664,,true,true
2665,,false,true
2666,,false,true
2667,,false,true
2668,,false,false
2669,,false,false
2670,,true,true
2671,,false,true
2672,,false,true
2673,,false,false
2674,,false,false
2675,,false,false
2676,,false,false
2677,,false,false
2678,,false,false
2679,,false,false
2680,,false,false
2681,,false,false
2682,,true,true
2683,,false,true
2684,,false,true
2685,,false,false
2686,,false,false
2687,,false,false
2688,,false,false
2689,,false,false
2690,,false,false
2691,,false,false
2692,,false,false
2693,,false,false
2694,,false,false
2695,,false,false
2696,,false,false
2697,,false,false
2698,,false,false
2699,,false,false
2700,,false,false
2701,,false,false
2702,,false,false
2703,,true,true
2704,,false,true
2705,,false,true
2706,,false,false
2707,,false,false
2708,,false,false
2709,,false,false
2710,,false,false
2711,,false,false
2712,,false,false
2713,,false,false
2714,,false,false
2715,,true,true
2716,,false,true
2717,,false,true
2718,,false,false
2719,,false,false
2720,,false,false
2721,,false,false
2722,,false,false
2723,,false,false
2724,,true,true
2725,,false,true
2726,,false,true
2727,,false,false
2728,,false,false
2729,,false,false
2730,,false,false
2731,,false,false
2732,,false,false
2733,,false,false
2734,,false,false
2735,,false,false
2736,,true,true
2737,,false,true
2738,,false,true
2739,,false,true
2740,,false,false
2741,,false,false
2742,,false,true
2743,,false,true
2744,,false,true
2745,,false,false
2746,,true,true
2747,,false,true
2748,,false,true
2749,,false,false
2750,,false,false
2751,,false,false
2752,,false,false
2753,,false,false
2754,,false,false
2755,,false,false
2756,,true,false
2757,,false,false
2758,,false,false
2759,,false,false
2760,,false,false
2761,,true,true
2762,,false,true
2763,,false,true
2764,,false,false
2765,,false,false
2766,,false,false
2767,,false,false
2768,,false,false
2769,,false,false
2770,,false,false
2771,,false,false
2772,,false,false
2773,,false,false
2774,,false,false
2775,,false,false
2776,,false,false
2777,,false,false
2778,,false,false
2779,,false,false
2780,,false,false
2781,,true,true
2782,,false,true
2783,,false,true
2784,,false,false
2785,,false,false
2786,,false,false
2787,,true,true
2788,,false,true
2789,,false,true
2790,,false,false
2791,,false,false
2792,,true,true
2793,,false,true
2794,,false,true
2795,,false,false
2796,,false,false
2797,,false,false
2798,,false,false
2799,,false,false
2800,,false,false
2801,,false,false
2802,,false,false
2803,,false,false
2804,,false,false
2805,,true,true
2806,,false,true
2807,,false,true
2808,,false,false
2809,,false,false
2810,,false,false
2811,,false,false
2812,,false,false
2813,,false,false
2814,,false,false
2815,,false,false
2816,,false,false
2817,,true,true
2818,,false,true
2819,,false,true
2820,,false,false
2821,,true,true
2822,,false,true
2823,,false,true
2824,,false,false
2825,,false,false
2826,,false,false
2827,,true,true
2828,,false,true
2829,,false,true
2830,,false,false
2831,,true,true
2832,,false,true
2833,,false,true
2834,,false,false
2835,,false,false
2836,,false,true
2837,,false,false
2838,,false,false
2839,,true,true
2840,,false,true
2841,,false,true
2842,,false,false
2843,,false,false
2844,,false,false
2845,,false,false
2846,,false,false
2847,,false,false
2848,,false,false
2849,,false,false
2850,,false,false
2851,,true,true
2852,,false,true
2853,,false,true
2854,,false,false
2855,,false,false
2856,,false,false
2857,,false,false
2858,,false,false
2859,,false,false
2860,,false,false
2861,,false,false
2862,,false,false
2863,,false,false
2864,,false,true
2865,,false,true
2866,,false,true
2867,,false,false
2868,,false,false
2869,,false,false
2870,,false,false
2871,,false,false
2872,,false,false
2873,,false,false
2874,,false,false
2875,,false,false
2876,,false,false
2877,,false,false
2878,,false,false
2879,,false,false
2880,,false,false
2881,,true,true
2882,,false,true
2883,,false,true
2884,,false,false
2885,,true,true
2886,,false,true
2887,,false,true
2888,,false,false
2889,,false,false
2890,,false,false
2891,,false,false
2892,,false,false
2893,,false,false
2894,,false,false
2895,,false,false
2896,,false,false
2897,,false,false
2898,,false,false
2899,,true,true
2900,,false,true
2901,,false,true
2902,,false,false
2903,,false,false
2904,,false,true
2905,,false,false
2906,,true,true
2907,,false,true
2908,,false,true
2909,,false,false
2910,,false,false
2911,,false,false
2912,,false,false
2913,,false,false
2914,,false,false
2915,,false,false
2916,,false,false
2917,,false,false
2918,,false,false
2919,,false,false
2920,,false,false
2921,,false,false
2922,,false,false
2923,,false,false
2924,,true,true
2925,,false,true
2926,,false,true
2927,,false,false
2928,,false,false
2929,,false,false
2930,,true,true
2931,,false,true
2932,,false,true
2933,,false,false
2934,,false,false
2935,,false,false
2936,,false,false
2937,,false,false
2938,,false,false
2939,,false,false
2940,,false,false
2941,,false,false
2942,,true,true
2943,,false,true
2944,,false,true
2945,,false,false
2946,,false,false
2947,,false,false
2948,,false,false
2949,,false,false
2950,,false,false
2951,,false,false
2952,,false,false
2953,,false,false
2954,,false,false
2955,,false,false
2956,,false,false
2957,,true,true
2958,,false,true
2959,,false,true
2960,,false,false
2961,,false,false
2962,,false,false
2963,,false,false
2964,,false,false
2965,,false,false
2966,,false,false
2967,,false,false
2968,,false,false
2969,,false,false
2970,,false,false
2971,,false,false
2972,,false,false
2973,,false,true
2974,,false,true
2975,,false,true
2976,,false,false
2977,,false,false
2978,,false,false
2979,,false,false
2980,,false,false
2981,,false,false
2982,,false,false
2983,,false,false
2984,,false,false
2985,,false,false
2986,,false,false
2987,,false,false
2988,,false,false
2989,,false,true
2990,,true,true
2991,,false,true
2992,,false,true
2993,,false,false
2994,,false,false
2995,,true,true
2996,,false,true
2997,,false,true
2998,,false,false
2999,,false,false
3000,,false,false
3001,,false,true
3002,,false,true
3003,,false,true
3004,,false,false
3005,,false,false
3006,,false,false
3007,,false,false
3008,,false,false
3009,,false,false
3010,,true,true
3011,,false,true
3012,,false,true
3013,,false,false
3014,,false,false
3015,,false,false
3016,,false,false
3017,,false,false
3018,,false,false
3019,,false,false
3020,,false,false
3021,,false,false
3022,,false,false
3023,,false,false
3024,,false,false
3025,,false,false
3026,,false,false
3027,,true,true
3028,,false,true
3029,,false,true
3030,,false,false
3031,,false,false
3032,,false,false
3033,,false,false
3034,,false,true
3035,,false,true
3036,,false,true
3037,,false,false
3038,,false,false
3039,,false,false
3040,,false,false
3041,,false,false
3042,,false,false
3043,,false,false
3044,,false,false
3045,,false,false
3046,,false,false
3047,,false,false
3048,,false,false
3049,,false,false
3050,,false,false
3051,,false,false
3052,,false,false
3053,,false,false
3054,,true,true
3055,,false,true
3056,,false,true
3057,,false,false
3058,,true,true
3059,,false,true
3060,,false,true
3061,,false,false
3062,,false,false
3063,,false,false
3064,,false,false
3065,,false,false
3066,,false,false
3067,,false,false
3068,,false,false
3069,,false,false
3070,,false,false
3071,,false,false
3072,,true,true
3073,,false,true
3074,,false,true
3075,,false,false
3076,,false,false
3077,,false,false
3078,,false,false
3079,,false,false
3080,,false,false
3081,,false,false
3082,,false,false
3083,,false,false
3084,,false,false
3085,,false,false
3086,,false,false
3087,,false,true
3088,,false,false
3089,,true,false
3090,,false,false
3091,,false,false
3092,,false,false
3093,,false,false
3094,,true,true
3095,,false,true
3096,,false,true
3097,,false,false
3098,,false,false
3099,,false,false
3100,,false,false
3101,,false,false
3102,,false,false
3103,,false,false
3104,,false,false
3105,,false,false
3106,,false,false
3107,,false,false
3108,,false,false
3109,,false,false
3110,,false,false
3111,,false,false
3112,,false,false
3113,,false,false
3114,,true,true
3115,,false,true
3116,,false,true
3117,,false,false
3118,,false,false
3119,,false,false
3120,,true,true
3121,,false,true
3122,,false,true
3123,,false,false
3124,,false,false
3125,,false,false
3126,,false,false
3127,,false,false
3128,,true,true
3129,,false,true
3130,,false,true
3131,,false,false
3132,,false,false
3133,,false,false
3134,,false,false
3135,,false,false
3136,,true,true
3137,,false,true
3138,,false,true
3139,,false,false
3140,,false,false
3141,,false,false
3142,,false,false
3143,,false,false
3144,,false,false
3145,,false,false
3146,,false,false
3147,,false,false
3148,,false,false
3149,,false,false
3150,,false,false
3151,,false,false
3152,,false,false
3153,,true,true
3154,,false,true
3155,,false,true
3156,,false,false
3157,,false,false
3158,,true,true
3159,,false,true
3160,,false,true
3161,,false,false
3162,,false,true
3163,,false,false
3164,,false,false
3165,,true,true
3166,,false,true
3167,,false,true
3168,,false,false
3169,,false,false
3170,,false,false
3171,,true,true
3172,,false,true
3173,,false,true
3174,,false,false
3175,,true,true
3176,,false,true
3177,,false,true
3178,,false,false
3179,,false,false
3180,,false,false
3181,,false,false
3182,,false,false
3183,,false,false
3184,,false,false
3185,,false,false
3186,,false,false
3187,,false,false
3188,,false,false
3189,,false,false
3190,,false,false
3191,,true,true
3192,,false,true
3193,,false,true
3194,,false,false
3195,,false,false
3196,,false,false
3197,,false,false
3198,,false,false
3199,,false,false
3200,,false,true
3201,,false,false
3202,,true,true
3203,,false,true
3204,,false,true
3205,,false,false
3206,,false,false
3207,,false,false
3208,,false,false
3209,,false,false
3210,,false,false
3211,,false,false
3212,,false,false
3213,,false,false
3214,,false,false
3215,,false,false
3216,,false,false
3217,,false,false
3218,,false,false
3219,,false,false
3220,,false,false
3221,,true,true
3222,,false,true
3223,,false,true
3224,,false,false
3225,,false,false
3226,,false,false
3227,,false,false
3228,,false,false
3229,,false,false
3230,,false,false
3231,,false,false
3232,,false,false
3233,,false,false
3234,,false,false
3235,,true,false
3236,,false,false
3237,,false,false
3238,,false,false
3239,,false,false
3240,,false,false
3241,,false,false
3242,,false,false
3243,,false,false
3244,,false,false
3245,,false,false
3246,,false,false
3247,,false,false
3248,,false,false
3249,,false,false
3250,,false,false
3251,,false,false
3252,,false,false
3253,,false,false
3254,,false,false
3255,,true,true
3256,,false,true
3257,,false,true
3258,,false,false
3259,,false,false
3260,,false,false
3261,,false,false
3262,,false,false
3263,,false,false
3264,,false,false
3265,,false,false
3266,,false,false
3267,,false,false
3268,,false,false
3269,,false,false
3270,,false,false
3271,,false,false
3272,,false,false
3273,,true,true
3274,,false,true
3275,,false,true
3276,,false,false
3277,,false,false
3278,,false,false
3279,,false,false
3280,,false,false
3281,,false,false
3282,,false,false
3283,,false,false
3284,,false,false
3285,,false,false
3286,,false,false
3287,,false,false
3288,,false,false
3289,,false,false
3290,,true,true
3291,,false,true
3292,,false,true
3293,,false,false
3294,,false,false
3295,,false,false
3296,,false,false
3297,,false,false
3298,,false,false
3299,,false,false
3300,,false,false
3301,,false,false
3302,,true,false
3303,,false,false
3304,,false,false
3305,,false,false
3306,,false,false
3307,,false,false
3308,,true,true
3309,,false,true
3310,,false,true
3311,,false,false
3312,,false,false
3313,,false,false
3314,,true,true
3315,,false,true
3316,,false,true
3317,,false,false
3318,,false,false
3319,,true,true
3320,,false,true
3321,,false,true
3322,,false,false
3323,,false,false
3324,,false,false
3325,,false,false
3326,,false,false
3327,,false,false
3328,,false,false
3329,,false,false
3330,,false,false
3331,,false,false
3332,,false,false
3333,,false,false
3334,,false,false
3335,,false,false
3336,,false,false
3337,,false,false
3338,,false,false
3339,,false,false
3340,,true,true
3341,,false,true
3342,,false,true
3343,,false,false
3344,,false,false
3345,,false,false
3346,,false,false
3347,,false,false
3348,,false,false
3349,,false,false
3350,,false,false
3351,,false,false
3352,,false,false
3353,,true,true
3354,,false,true
3355,,false,true
3356,,false,false
3357,,false,false
3358,,false,false
3359,,false,false
3360,,false,false
3361,,false,false
3362,,false,false
3363,,false,false
3364,,false,false
3365,,true,true
3366,,false,true
3367,,false,true
3368,,false,false
3369,,false,false
3370,,true,true
3371,,false,true
3372,,false,true
3373,,false,false
3374,,false,false
3375,,false,false
3376,,false,false
3377,,false,false
3378,,false,false
3379,,false,false
3380,,false,false
3381,,false,false
3382,,false,false
3383,,false,false
3384,,false,false
3385,,false,false
3386,,false,false
3387,,false,false
3388,,false,false
3389,,true,true
3390,,false,true
3391,,false,true
3392,,false,false
3393,,false,false
3394,,false,false
3395,,false,false
3396,,false,false
3397,,false,false
3398,,false,false
3399,,false,false
3400,,false,false
3401,,false,false
3402,,false,false
3403,,false,false
3404,,false,false
3405,,true,true
3406,,false,true
3407,,false,true
3408,,false,false
3409,,false,false
3410,,false,false
3411,,false,false
3412,,false,false
3413,,false,false
3414,,false,false
3415,,false,false
3416,,false,false
3417,,false,false
3418,,false,false
3419,,false,false
3420,,false,false
3421,,false,false
3422,,false,false
3423,,false,false
3424,,true,true
3425,,false,true
3426,,false,true
3427,,false,false
3428,,false,false
3429,,false,false
3430,,false,false
3431,,false,false
3432,,false,false
3433,,false,false
3434,,false,false
3435,,false,false
3436,,false,false
3437,,false,false
3438,,true,true
3439,,false,true
3440,,false,true
3441,,false,false
3442,,false,false
3443,,false,false
3444,,false,false
3445,,false,false
3446,,false,false
3447,,false,false
3448,,false,false
3449,,true,true
3450,,false,true
3451,,false,true
3452,,false,false
3453,,false,false
3454,,false,false
3455,,false,false
3456,,false,false
3457,,false,false
3458,,false,true
3459,,true,true
3460,,false,true
3461,,false,true
3462,,false,false
3463,,false,false
3464,,false,false
3465,,false,false
3466,,false,false
3467,,false,false
3468,,false,false
3469,,false,false
3470,,false,false
3471,,false,false
3472,,false,false
3473,,false,false
3474,,false,false
3475,,false,false
3476,,false,true
3477,,false,false
3478,,false,false
3479,,true,true
3480,,false,true
3481,,false,true
3482,,false,false
3483,,true,true
3484,,false,true
3485,,false,true
3486,,false,false
3487,,false,false
3488,,false,false
3489,,false,false
3490,,false,false
3491,,false,false
3492,,false,false
3493,,false,false
3494,,false,false
3495,,false,false
3496,,false,false
3497,,false,false
3498,,false,false
3499,,true,true
3500,,false,true
3501,,false,true
3502,,false,false
3503,,false,false
3504,,false,false
3505,,false,false
3506,,false,false
3507,,false,false
3508,,false,false
3509,,false,false
3510,,false,false
3511,,false,false
3512,,false,false
3513,,false,false
3514,,false,false
3515,,true,true
3516,,false,true
3517,,false,true
3518,,false,false
3519,,false,false
3520,,false,false
3521,,false,false
3522,,false,false
3523,,false,false
3524,,false,false
3525,,true,true
3526,,false,true
3527,,false,true
3528,,false,false
3529,,false,false
3530,,true,true
3531,,false,true
3532,,false,true
3533,,false,false
3534,,false,false
3535,,false,false
3536,,false,false
3537,,false,false
3538,,false,false
3539,,false,false
3540,,false,false
3541,,false,false
3542,,false,true
3543,,true,true
3544,,false,true
3545,,false,true
3546,,false,false
3547,,false,false
3548,,false,false
3549,,false,false
3550,,false,false
3551,,false,false
3552,,false,false
3553,,false,false
3554,,false,false
3555,,false,false
3556,,false,false
3557,,true,true
3558,,false,true
3559,,false,true
3560,,false,false
3561,,false,false
3562,,false,false
3563,,false,false
3564,,false,false
3565,,false,false
3566,,false,false
3567,,false,false
3568,,false,false
3569,,false,false
3570,,false,false
3571,,false,false
3572,,false,false
3573,,false,false
3574,,false,false
3575,,true,true
3576,,false,true
3577,,false,true
3578,,false,false
3579,,false,false
3580,,false,false
3581,,false,false
3582,,false,false
3583,,false,false
3584,,false,false
3585,,true,true
3586,,false,true
3587,,false,true
3588,,false,false
3589,,true,true
3590,,false,true
3591,,false,true
3592,,false,false
3593,,false,false
3594,,true,true
3595,,false,true
3596,,false,true
3597,,false,false
3598,,false,false
3599,,false,false
3600,,false,false
3601,,false,false
3602,,false,false
