ts,p,r,s
1997,,,
1998,,,
1999,,,
2000,false,false,false
2001,false,false,false
2002,false,false,false
2003,false,false,false
2004,false,false,false
2005,false,false,false
2006,true,false,false
2007,false,false,false
2008,false,false,false
2009,false,true,true
2010,,,
2011,,,
2012,,,
2013,,,
2014,,,
2015,,,
2016,,,
2017,,,
2018,,,
2019,,,
2020,false,false,false
2021,false,false,false
2022,false,false,false
2023,false,false,false
2024,false,false,false
2025,false,false,false
2026,true,false,false
2027,false,false,false
2028,false,true,true
2029,false,false,true
2030,,,
2031,,,
2032,,,
2033,,,
2034,,,
2035,,,
2036,,,
2037,,,
2038,,,
2039,,,
2040,false,false,false
2041,false,true,true
2042,false,false,true
2043,false,false,true
2044,true,false,false
2045,false,false,false
2046,false,true,true
2047,false,false,true
2048,false,false,true
2049,false,false,false
2050,,,
2051,,,
2052,,,
2053,,,
2054,,,
2055,,,
2056,,,
2057,,,
2058,,,
2059,,,
2060,false,false,false
2061,false,false,false
2062,false,false,false
2063,false,false,false
2064,false,false,false
2065,false,false,false
2066,false,false,false
2067,false,false,false
2068,true,false,false
2069,false,true,true
2070,,,
2071,,,
2072,,,
2073,,,
2074,,,
2075,,,
2076,,,
2077,,,
2078,,,
2079,,,
2080,false,false,false
2081,false,false,false
2082,false,false,false
2083,true,false,false
2084,false,false,false
2085,false,false,false
2086,false,true,true
2087,false,false,true
2088,false,false,true
2089,false,false,false
2090,,,
2091,,,
2092,,,
2093,,,
2094,,,
2095,,,
2096,,,
2097,,,
2098,,,
2099,,,
2100,false,false,false
2101,true,false,false
2102,false,true,true
2103,false,false,true
2104,false,false,true
2105,true,false,false
2106,false,false,false
2107,false,false,false
2108,false,true,true
2109,false,false,true
2110,,,
2111,,,
2112,,,
2113,,,
2114,,,
2115,,,
2116,,,
2117,,,
2118,,,
2119,,,
2120,false,false,false
2121,false,false,false
2122,false,true,true
2123,false,false,true
2124,false,false,true
2125,true,false,false
2126,false,false,false
2127,false,true,true
2128,false,false,true
2129,false,false,true
2130,,,
2131,,,
2132,,,
2133,,,
2134,,,
2135,,,
2136,,,
2137,,,
2138,,,
2139,,,
2140,false,true,true
2141,false,false,true
2142,false,false,true
2143,false,false,false
2144,false,false,false
2145,false,false,false
2146,false,false,false
2147,false,false,false
2148,false,false,false
2149,false,false,false
2150,,,
2151,,,
2152,,,
2153,,,
2154,,,
2155,,,
2156,,,
2157,,,
2158,,,
2159,,,
2160,false,false,false
2161,false,false,false
2162,false,false,false
2163,false,false,false
2164,false,false,false
2165,false,false,false
2166,false,false,false
2167,false,false,false
2168,false,false,false
2169,false,false,false
2170,,,
2171,,,
2172,,,
2173,,,
2174,,,
2175,,,
2176,,,
2177,,,
2178,,,
2179,,,
2180,false,false,false
2181,false,false,false
2182,false,false,false
2183,false,false,false
2184,false,false,false
2185,false,false,false
2186,true,false,false
2187,false,false,false
2188,false,false,false
2189,false,false,true
2190,,,
2191,,,
2192,,,
2193,,,
2194,,,
2195,,,
2196,,,
2197,,,
2198,,,
2199,,,
2200,false,false,true
2201,false,false,false
2202,false,false,false
2203,false,false,false
2204,false,false,false
2205,false,false,false
2206,true,false,false
2207,false,false,false
2208,false,false,false
2209,false,true,true
2210,,,
2211,,,
2212,,,
2213,,,
2214,,,
2215,,,
2216,,,
2217,,,
2218,,,
2219,,,
2220,false,false,false
2221,false,false,false
2222,false,false,false
2223,true,false,false
2224,false,false,false
2225,false,false,false
2226,false,true,true
2227,false,false,true
2228,false,false,true
2229,false,false,false
2230,,,
2231,,,
2232,,,
2233,,,
2234,,,
2235,,,
2236,,,
2237,,,
2238,,,
2239,,,
2240,false,false,true
2241,false,false,false
2242,false,false,false
2243,false,false,false
2244,false,false,false
2245,false,false,false
2246,false,false,false
2247,false,false,false
2248,false,false,false
2249,false,false,false
2250,,,
2251,,,
2252,,,
2253,,,
2254,,,
2255,,,
2256,,,
2257,,,
2258,,,
2259,,,
2260,false,true,true
2261,false,false,true
2262,false,false,true
2263,false,false,false
2264,false,false,false
2265,false,false,false
2266,false,false,false
2267,false,false,false
2268,false,false,false
2269,false,false,false
2270,,,
2271,,,
2272,,,
2273,,,
2274,,,
2275,,,
2276,,,
2277,,,
2278,,,
2279,,,
2280,true,false,false
2281,false,true,true
2282,false,false,true
2283,false,false,true
2284,false,false,false
2285,false,false,false
2286,false,false,false
2287,false,false,false
2288,false,false,false
2289,false,false,false
2290,,,
2291,,,
2292,,,
2293,,,
2294,,,
2295,,,
2296,,,
2297,,,
2298,,,
2299,,,
2300,false,false,true
2301,false,false,false
2302,false,false,false
2303,false,false,false
2304,false,false,false
2305,false,false,false
2306,false,false,false
2307,false,false,false
2308,false,false,false
2309,false,false,false
2310,,,
2311,,,
2312,,,
2313,,,
2314,,,
2315,,,
2316,,,
2317,,,
2318,,,
2319,,,
2320,false,false,false
2321,false,true,true
2322,false,false,true
2323,false,false,true
2324,true,false,false
2325,false,false,false
2326,false,true,true
2327,false,false,true
2328,false,false,true
2329,true,false,false
2330,,,
2331,,,
2332,,,
2333,,,
2334,,,
2335,,,
2336,,,
2337,,,
2338,,,
2339,,,
2340,false,false,true
2341,false,false,true
2342,false,false,false
2343,false,false,false
2344,true,false,false
2345,false,false,false
2346,false,true,true
2347,false,false,true
2348,false,false,true
2349,false,false,false
2350,,,
2351,,,
2352,,,
2353,,,
2354,,,
2355,,,
2356,,,
2357,,,
2358,,,
2359,,,
2360,false,false,false
2361,false,false,false
2362,false,false,false
2363,false,false,false
2364,true,false,false
2365,false,false,false
2366,false,false,false
2367,false,true,true
2368,false,false,true
2369,false,false,true
2370,,,
2371,,,
2372,,,
2373,,,
2374,,,
2375,,,
2376,,,
2377,,,
2378,,,
2379,,,
2380,false,false,false
2381,false,false,false
2382,false,false,false
2383,false,false,false
2384,false,false,false
2385,true,false,false
2386,false,true,true
2387,false,false,true
2388,false,false,true
2389,true,false,false
2390,,,
2391,,,
2392,,,
2393,,,
2394,,,
2395,,,
2396,,,
2397,,,
2398,,,
2399,,,
2400,false,true,true
2401,false,false,true
2402,false,false,true
2403,true,false,false
2404,false,false,false
2405,false,true,true
2406,false,false,true
2407,false,false,true
2408,false,false,false
2409,false,false,false
2410,,,
2411,,,
2412,,,
2413,,,
2414,,,
2415,,,
2416,,,
2417,,,
2418,,,
2419,,,
2420,false,false,false
2421,false,true,true
2422,false,false,true
2423,false,false,true
2424,false,false,false
2425,false,false,false
2426,false,false,false
2427,false,false,false
2428,false,false,false
2429,false,false,false
2430,,,
2431,,,
2432,,,
2433,,,
2434,,,
2435,,,
2436,,,
2437,,,
2438,,,
2439,,,
2440,false,false,false
2441,false,true,true
2442,false,false,true
2443,false,false,true
2444,false,false,false
2445,false,false,false
2446,false,false,false
2447,true,false,false
2448,false,false,false
2449,false,true,true
2450,,,
2451,,,
2452,,,
2453,,,
2454,,,
2455,,,
2456,,,
2457,,,
2458,,,
2459,,,
2460,false,false,false
2461,true,false,false
2462,false,false,false
2463,false,false,false
2464,false,true,true
2465,false,false,true
2466,false,false,true
2467,true,false,false
2468,false,false,false
2469,false,true,true
2470,,,
2471,,,
2472,,,
2473,,,
2474,,,
2475,,,
2476,,,
2477,,,
2478,,,
2479,,,
2480,true,false,false
2481,false,false,false
2482,false,true,false
2483,false,false,false
2484,false,false,false
2485,true,false,false
2486,false,false,false
2487,false,false,false
2488,false,true,true
2489,false,false,true
2490,,,
2491,,,
2492,,,
2493,,,
2494,,,
2495,,,
2496,,,
2497,,,
2498,,,
2499,,,
2500,false,false,false
2501,true,false,false
2502,false,true,true
2503,false,false,true
2504,false,false,true
2505,false,false,false
2506,false,false,false
2507,false,false,false
2508,false,false,false
2509,false,false,false
2510,,,
2511,,,
2512,,,
2513,,,
2514,,,
2515,,,
2516,,,
2517,,,
2518,,,
2519,,,
2520,false,false,false
2521,false,true,true
2522,false,false,true
2523,false,false,true
2524,false,false,false
2525,false,false,false
2526,false,false,false
2527,false,false,false
2528,true,false,false
2529,false,false,true
2530,,,
2531,,,
2532,,,
2533,,,
2534,,,
2535,,,
2536,,,
2537,,,
2538,,,
2539,,,
2540,false,false,false
2541,false,false,false
2542,false,false,false
2543,false,false,false
2544,false,false,false
2545,false,false,false
2546,false,false,false
2547,true,false,false
2548,false,false,false
2549,false,false,false
2550,,,
2551,,,
2552,,,
2553,,,
2554,,,
2555,,,
2556,,,
2557,,,
2558,,,
2559,,,
2560,false,false,false
2561,false,false,false
2562,false,false,false
2563,false,false,false
2564,false,false,false
2565,false,false,false
2566,true,false,true
2567,false,true,true
2568,false,false,true
2569,false,false,true
2570,,,
2571,,,
2572,,,
2573,,,
2574,,,
2575,,,
2576,,,
2577,,,
2578,,,
2579,,,
2580,false,false,false
2581,false,false,false
2582,false,false,false
2583,false,false,false
2584,true,false,false
2585,false,false,false
2586,false,true,true
2587,false,false,true
2588,false,false,true
2589,true,false,false
2590,,,
2591,,,
2592,,,
2593,,,
2594,,,
2595,,,
2596,,,
2597,,,
2598,,,
2599,,,
2600,false,false,false
2601,false,false,false
2602,false,true,true
2603,false,false,true
2604,false,false,true
2605,false,false,false
2606,false,false,false
2607,false,false,false
2608,false,false,false
2609,false,false,false
2610,,,
2611,,,
2612,,,
2613,,,
2614,,,
2615,,,
2616,,,
2617,,,
2618,,,
2619,,,
2620,false,false,false
2621,false,false,false
2622,false,false,false
2623,false,false,false
2624,false,false,false
2625,false,false,false
2626,false,false,false
2627,true,false,false
2628,false,true,true
2629,false,false,true
2630,,,
2631,,,
2632,,,
2633,,,
2634,,,
2635,,,
2636,,,
2637,,,
2638,,,
2639,,,
2640,false,false,false
2641,false,false,false
2642,false,false,false
2643,false,false,false
2644,false,false,false
2645,false,false,false
2646,true,false,false
2647,false,false,false
2648,false,true,true
2649,false,false,true
2650,,,
2651,,,
2652,,,
2653,,,
2654,,,
2655,,,
2656,,,
2657,,,
2658,,,
2659,,,
2660,false,false,false
2661,false,false,false
2662,true,false,false
2663,false,false,false
2664,false,true,true
2665,false,false,true
2666,false,false,true
2667,true,false,true
2668,false,false,false
2669,false,false,false
2670,,,
2671,,,
2672,,,
2673,,,
2674,,,
2675,,,
2676,,,
2677,,,
2678,,,
2679,,,
2680,true,false,false
2681,false,false,false
2682,false,true,true
2683,false,false,true
2684,false,false,true
2685,false,false,false
2686,false,false,false
2687,false,false,false
2688,false,false,false
2689,false,false,false
2690,,,
2691,,,
2692,,,
2693,,,
2694,,,
2695,,,
2696,,,
2697,,,
2698,,,
2699,,,
2700,true,false,false
2701,false,false,false
2702,false,false,false
2703,false,true,true
2704,false,false,true
2705,false,false,true
2706,false,false,false
2707,false,false,false
2708,false,false,false
2709,false,false,false
2710,,,
2711,,,
2712,,,
2713,,,
2714,,,
2715,,,
2716,,,
2717,,,
2718,,,
2719,,,
2720,false,false,false
2721,true,false,false
2722,false,false,false
2723,false,false,false
2724,false,true,true
2725,false,false,true
2726,false,false,true
2727,false,false,false
2728,false,false,false
2729,false,false,false
2730,,,
2731,,,
2732,,,
2733,,,
2734,,,
2735,,,
2736,,,
2737,,,
2738,,,
2739,,,
2740,false,false,false
2741,false,false,false
2742,false,false,true
2743,false,false,true
2744,false,false,true
2745,true,false,false
2746,false,true,true
2747,false,false,true
2748,false,false,true
2749,false,false,false
2750,,,
2751,,,
2752,,,
2753,,,
2754,,,
2755,,,
2756,,,
2757,,,
2758,,,
2759,,,
2760,false,false,false
2761,false,true,true
2762,false,false,true
2763,false,false,true
2764,false,false,false
2765,false,false,false
2766,false,false,false
2767,false,false,false
2768,false,false,false
2769,false,false,false
2770,,,
2771,,,
2772,,,
2773,,,
2774,,,
2775,,,
2776,,,
2777,,,
2778,,,
2779,,,
2780,false,false,false
2781,false,true,true
2782,false,false,true
2783,false,false,true
2784,true,false,false
2785,false,false,false
2786,false,false,false
2787,false,true,true
2788,false,false,true
2789,false,false,true
2790,,,
2791,,,
2792,,,
2793,,,
2794,,,
2795,,,
2796,,,
2797,,,
2798,,,
2799,,,
2800,false,false,false
2801,false,false,false
2802,true,false,false
2803,false,false,false
2804,false,false,false
2805,false,true,true
2806,false,false,true
2807,false,false,true
2808,false,false,false
2809,false,false,false
2810,,,
2811,,,
2812,,,
2813,,,
2814,,,
2815,,,
2816,,,
2817,,,
2818,,,
2819,,,
2820,true,false,false
2821,false,true,true
2822,false,false,true
2823,false,false,true
2824,true,false,false
2825,false,false,false
2826,false,false,false
2827,false,true,true
2828,false,false,true
2829,false,false,true
2830,,,
2831,,,
2832,,,
2833,,,
2834,,,
2835,,,
2836,,,
2837,,,
2838,,,
2839,,,
2840,false,false,true
2841,false,false,true
2842,false,false,false
2843,false,false,false
2844,false,false,false
2845,false,false,false
2846,false,false,false
2847,false,false,false
2848,false,false,false
2849,true,false,false
2850,,,
2851,,,
2852,,,
2853,,,
2854,,,
2855,,,
2856,,,
2857,,,
2858,,,
2859,,,
2860,false,false,false
2861,false,false,false
2862,false,false,false
2863,true,false,false
2864,false,false,true
2865,false,false,true
2866,false,false,true
2867,false,false,false
2868,false,false,false
2869,false,false,false
2870,,,
2871,,,
2872,,,
2873,,,
2874,,,
2875,,,
2876,,,
2877,,,
2878,,,
2879,,,
2880,false,false,false
2881,false,true,true
2882,false,false,true
2883,false,false,true
2884,true,false,false
2885,false,true,true
2886,false,false,true
2887,false,false,true
2888,false,false,false
2889,false,false,false
2890,,,
2891,,,
2892,,,
2893,,,
2894,,,
2895,,,
2896,,,
2897,,,
2898,,,
2899,,,
2900,false,false,true
2901,false,false,true
2902,false,false,false
2903,false,false,false
2904,true,false,true
2905,false,false,false
2906,false,true,true
2907,false,false,true
2908,false,false,true
2909,false,false,false
2910,,,
2911,,,
2912,,,
2913,,,
2914,,,
2915,,,
2916,,,
2917,,,
2918,,,
2919,,,
2920,false,false,false
2921,false,false,false
2922,true,false,false
2923,false,false,false
2924,false,true,true
2925,false,false,true
2926,false,false,true
2927,true,false,false
2928,false,false,false
2929,false,false,false
2930,,,
2931,,,
2932,,,
2933,,,
2934,,,
2935,,,
2936,,,
2937,,,
2938,,,
2939,,,
2940,false,false,false
2941,false,false,false
2942,false,true,true
2943,false,false,true
2944,false,false,true
2945,false,false,false
2946,false,false,false
2947,false,false,false
2948,false,false,false
2949,false,false,false
2950,,,
2951,,,
2952,,,
2953,,,
2954,,,
2955,,,
2956,,,
2957,,,
2958,,,
2959,,,
2960,false,false,false
2961,false,false,false
2962,false,false,false
2963,false,false,false
2964,false,false,false
2965,false,false,false
2966,false,false,false
2967,false,false,false
2968,false,false,false
2969,false,false,false
2970,,,
2971,,,
2972,,,
2973,,,
2974,,,
2975,,,
2976,,,
2977,,,
2978,,,
2979,,,
2980,false,false,false
2981,false,false,false
2982,false,false,false
2983,false,false,false
2984,false,false,false
2985,false,false,false
2986,false,false,false
2987,false,false,false
2988,false,false,false
2989,true,false,true
2990,,,
2991,,,
2992,,,
2993,,,
2994,,,
2995,,,
2996,,,
2997,,,
2998,,,
2999,,,
3000,false,false,false
3001,false,false,true
3002,false,false,true
3003,false,false,true
3004,false,false,false
3005,false,false,false
3006,false,false,false
3007,true,false,false
3008,false,false,false
3009,false,false,false
3010,,,
3011,,,
3012,,,
3013,,,
3014,,,
3015,,,
3016,,,
3017,,,
3018,,,
3019,,,
3020,false,false,false
3021,false,false,false
3022,false,false,false
3023,false,false,false
3024,false,false,false
3025,true,false,false
3026,false,false,false
3027,false,true,true
3028,false,false,true
3029,false,false,true
3030,,,
3031,,,
3032,,,
3033,,,
3034,,,
3035,,,
3036,,,
3037,,,
3038,,,
3039,,,
3040,false,false,false
3041,false,false,false
3042,false,false,false
3043,false,false,false
3044,false,false,false
3045,false,false,false
3046,false,false,false
3047,false,false,false
3048,false,false,false
3049,false,false,false
3050,,,
3051,,,
3052,,,
3053,,,
3054,,,
3055,,,
3056,,,
3057,,,
3058,,,
3059,,,
3060,false,false,true
3061,false,false,false
3062,false,false,false
3063,false,false,false
3064,false,false,false
3065,false,false,false
3066,false,false,false
3067,false,false,false
3068,false,false,false
3069,false,false,false
3070,,,
3071,,,
3072,,,
3073,,,
3074,,,
3075,,,
3076,,,
3077,,,
3078,,,
3079,,,
3080,false,false,false
3081,false,false,false
3082,false,false,false
3083,false,false,false
3084,false,false,false
3085,false,false,false
3086,false,false,false
3087,true,false,true
3088,false,false,false
3089,false,true,false
3090,,,
3091,,,
3092,,,
3093,,,
3094,,,
3095,,,
3096,,,
3097,,,
3098,,,
3099,,,
3100,false,false,false
3101,false,false,false
3102,false,false,false
3103,false,false,false
3104,false,false,false
3105,false,false,false
3106,false,false,false
3107,false,false,false
3108,false,false,false
3109,false,false,false
3110,,,
3111,,,
3112,,,
3113,,,
3114,,,
3115,,,
3116,,,
3117,,,
3118,,,
3119,,,
3120,false,true,true
3121,false,false,true
3122,false,false,true
3123,false,false,false
3124,false,false,false
3125,false,false,false
3126,false,false,false
3127,true,false,false
3128,false,true,true
3129,false,false,true
3130,,,
3131,,,
3132,,,
3133,,,
3134,,,
3135,,,
3136,,,
3137,,,
3138,,,
3139,,,
3140,false,false,false
3141,false,false,false
3142,false,false,false
3143,false,false,false
3144,false,false,false
3145,false,false,false
3146,false,false,false
3147,false,false,false
3148,false,false,false
3149,false,false,false
3150,,,
3151,,,
3152,,,
3153,,,
3154,,,
3155,,,
3156,,,
3157,,,
3158,,,
3159,,,
3160,false,false,true
3161,false,false,false
3162,true,false,true
3163,false,false,false
3164,false,false,false
3165,false,true,true
3166,false,false,true
3167,false,false,true
3168,true,false,false
3169,false,false,false
3170,,,
3171,,,
3172,,,
3173,,,
3174,,,
3175,,,
3176,,,
3177,,,
3178,,,
3179,,,
3180,false,false,false
3181,false,false,false
3182,false,false,false
3183,false,false,false
3184,false,false,false
3185,false,false,false
3186,false,false,false
3187,false,false,false
3188,false,false,false
3189,false,false,false
3190,,,
3191,,,
3192,,,
3193,,,
3194,,,
3195,,,
3196,,,
3197,,,
3198,,,
3199,,,
3200,true,false,true
3201,false,false,false
3202,false,true,true
3203,false,false,true
3204,false,false,true
3205,false,false,false
3206,false,false,false
3207,false,false,false
3208,false,false,false
3209,false,false,false
3210,,,
3211,,,
3212,,,
3213,,,
3214,,,
3215,,,
3216,,,
3217,,,
3218,,,
3219,,,
3220,false,false,false
3221,false,true,true
3222,false,false,true
3223,false,false,true
3224,false,false,false
3225,false,false,false
3226,false,false,false
3227,false,false,false
3228,false,false,false
3229,false,false,false
3230,,,
3231,,,
3232,,,
3233,,,
3234,,,
3235,,,
3236,,,
3237,,,
3238,,,
3239,,,
3240,false,false,false
3241,false,false,false
3242,false,false,false
3243,false,false,false
3244,false,false,false
3245,false,false,false
3246,false,false,false
3247,false,false,false
3248,false,false,false
3249,false,false,false
3250,,,
3251,,,
3252,,,
3253,,,
3254,,,
3255,,,
3256,,,
3257,,,
3258,,,
3259,,,
3260,false,false,false
3261,false,false,false
3262,false,false,false
3263,false,false,false
3264,false,false,false
3265,false,false,false
3266,false,false,false
3267,false,false,false
3268,false,false,false
3269,false,false,false
3270,,,
3271,,,
3272,,,
3273,,,
3274,,,
3275,,,
3276,,,
3277,,,
3278,,,
3279,,,
3280,false,false,false
3281,false,false,false
3282,false,false,false
3283,false,false,false
3284,false,false,false
3285,false,false,false
3286,false,false,false
3287,false,false,false
3288,true,false,false
3289,false,false,false
3290,,,
3291,,,
3292,,,
3293,,,
3294,,,
3295,,,
3296,,,
3297,,,
3298,,,
3299,,,
3300,false,false,false
3301,true,false,false
3302,false,true,false
3303,false,false,false
3304,false,false,false
3305,true,false,false
3306,false,false,false
3307,false,false,false
3308,false,true,true
3309,false,false,true
3310,,,
3311,,,
3312,,,
3313,,,
3314,,,
3315,,,
3316,,,
3317,,,
3318,,,
3319,,,
3320,false,false,true
3321,false,false,true
3322,false,false,false
3323,false,false,false
3324,false,false,false
3325,false,false,false
3326,false,false,false
3327,false,false,false
3328,false,false,false
3329,false,false,false
3330,,,
3331,,,
3332,,,
3333,,,
3334,,,
3335,,,
3336,,,
3337,,,
3338,,,
3339,,,
3340,false,true,true
3341,false,false,true
3342,false,false,true
3343,false,false,false
3344,false,false,false
3345,false,false,false
3346,false,false,false
3347,false,false,false
3348,false,false,false
3349,false,false,false
3350,,,
3351,,,
3352,,,
3353,,,
3354,,,
3355,,,
3356,,,
3357,,,
3358,,,
3359,,,
3360,false,false,false
3361,false,false,false
3362,false,false,false
3363,false,false,false
3364,true,false,false
3365,false,true,true
3366,false,false,true
3367,false,false,true
3368,true,false,false
3369,false,false,false
3370,,,
3371,,,
3372,,,
3373,,,
3374,,,
3375,,,
3376,,,
3377,,,
3378,,,
3379,,,
3380,false,false,false
3381,false,false,false
3382,false,false,false
3383,false,false,false
3384,false,false,false
3385,false,false,false
3386,true,false,false
3387,false,false,false
3388,false,false,false
3389,false,true,true
3390,,,
3391,,,
3392,,,
3393,,,
3394,,,
3395,,,
3396,,,
3397,,,
3398,,,
3399,,,
3400,false,false,false
3401,false,false,false
3402,false,false,false
3403,true,false,false
3404,false,false,false
3405,false,true,true
3406,false,false,true
3407,false,false,true
3408,false,false,false
3409,false,false,false
3410,,,
3411,,,
3412,,,
3413,,,
3414,,,
3415,,,
3416,,,
3417,,,
3418,,,
3419,,,
3420,false,false,false
3421,false,false,false
3422,true,false,false
3423,false,false,false
3424,false,true,true
3425,false,false,true
3426,false,false,true
3427,false,false,false
3428,false,false,false
3429,false,false,false
3430,,,
3431,,,
3432,,,
3433,,,
3434,,,
3435,,,
3436,,,
3437,,,
3438,,,
3439,,,
3440,false,false,true
3441,false,false,false
3442,false,false,false
3443,false,false,false
3444,false,false,false
3445,false,false,false
3446,false,false,false
3447,false,false,false
3448,true,false,false
3449,false,true,true
3450,,,
3451,,,
3452,,,
3453,,,
3454,,,
3455,,,
3456,,,
3457,,,
3458,,,
3459,,,
3460,false,false,true
3461,false,false,true
3462,false,false,false
3463,false,false,false
3464,false,false,false
3465,false,false,false
3466,false,false,false
3467,false,false,false
3468,false,false,false
3469,false,false,false
3470,,,
3471,,,
3472,,,
3473,,,
3474,,,
3475,,,
3476,,,
3477,,,
3478,,,
3479,,,
3480,false,false,true
3481,false,false,true
3482,true,false,false
3483,false,true,true
3484,false,false,true
3485,false,false,true
3486,false,false,false
3487,false,false,false
3488,false,false,false
3489,false,false,false
3490,,,
3491,,,
3492,,,
3493,,,
3494,,,
3495,,,
3496,,,
3497,,,
3498,,,
3499,,,
3500,false,false,true
3501,false,false,true
3502,false,false,false
3503,false,false,false
3504,false,false,false
3505,false,false,false
3506,false,false,false
3507,false,false,false
3508,false,false,false
3509,false,false,false
3510,,,
3511,,,
3512,,,
3513,,,
3514,,,
3515,,,
3516,,,
3517,,,
3518,,,
3519,,,
3520,false,false,false
3521,false,false,false
3522,false,false,false
3523,false,false,false
3524,false,false,false
3525,false,true,true
3526,false,false,true
3527,false,false,true
3528,false,false,false
3529,false,false,false
3530,,,
3531,,,
3532,,,
3533,,,
3534,,,
3535,,,
3536,,,
3537,,,
3538,,,
3539,,,
3540,false,false,false
3541,false,false,false
3542,true,false,true
3543,false,true,true
3544,false,false,true
3545,false,false,true
3546,false,false,false
3547,false,false,false
3548,false,false,false
3549,false,false,false
3550,,,
3551,,,
3552,,,
3553,,,
3554,,,
3555,,,
3556,,,
3557,,,
3558,,,
3559,,,
3560,false,false,false
3561,false,false,false
3562,false,false,false
3563,false,false,false
3564,false,false,false
3565,false,false,false
3566,false,false,false
3567,false,false,false
3568,false,false,false
3569,false,false,false
3570,,,
3571,,,
3572,,,
3573,,,
3574,,,
3575,,,
3576,,,
3577,,,
3578,,,
3579,,,
3580,false,false,false
3581,false,false,false
3582,false,false,false
3583,false,false,false
3584,false,false,false
3585,false,true,true
3586,false,false,true
3587,false,false,true
3588,true,false,false
3589,false,true,true
3590,,,
3591,,,
3592,,,
3593,,,
3594,,,
3595,,,
3596,,,
3597,,,
3598,,,
3599,,,
3600,false,false,false
3601,false,false,false
3602,true,false,false
